Fecha,Tipo,Número Registro,Nombre Comercial,Cantidad,Unidad,Peso,Valor,Modalidad,Importador,Exportador,Pais Origen,Pais Destino,Puerto Ingreso,Componente IAGT
10/4/2024 10:04,Fertilizantes,8402,Colonofertil Sulfato de Magnesio Hepta,15000,KILOGRAMOS,15000,3000,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,CHINA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Magnesio expresado (MgO) /
10/4/2024 10:04,Fertilizantes,8046,Colonofertil Urea Granular,9000,KILOGRAMOS,9000,4800,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,TRINIDAD Y TOBAGO,PANAMÁ,ADUANA DE PASO CANOAS,Nitrógeno Total expresado (N) /
10/4/2024 10:04,Fertilizantes,6832,COLONOFERTIL 16-5-23 SILICATADA,6750,KILOGRAMOS,6750,4200,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Silicio expresado (SiO2) / Inertes /
10/4/2024 10:19,Fertilizantes,6838,COLONOFERTIL 18-5-15 SILICATADA,29250,KILOGRAMOS,29250,13650,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Silicio expresado (SiO2) / Zinc expresado (Zn) / Inertes /
25/3/2024 16:06,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:14,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:17,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:20,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:23,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:26,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:31,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:34,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:35,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:40,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:43,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:46,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
25/3/2024 16:49,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 15:53,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 15:59,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 16:03,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 16:07,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 16:19,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 16:22,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
1/4/2024 16:26,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
2/4/2024 8:17,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",25500,KILOGRAMOS,25500,"11602,5",Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
2/4/2024 8:23,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",29200,KILOGRAMOS,29200,13286,Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
2/4/2024 8:27,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",30000,KILOGRAMOS,30000,13650,Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
2/4/2024 8:31,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",21100,KILOGRAMOS,21100,"9600,5",Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
2/4/2024 11:36,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
2/4/2024 11:44,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
2/4/2024 14:09,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",29800,KILOGRAMOS,29800,13559,Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/4/2024 9:42,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 9:51,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 9:54,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 9:57,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 10:00,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 10:03,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",29250,KILOGRAMOS,29250,"10237,5",Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
3/4/2024 10:07,Fertilizantes,10951,"NUTROFER 9,3-0-17,6-12,6 (MgO)-9,1 (S)",30000,KILOGRAMOS,30000,10500,Exportación,CHIQUITA PANAMA LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
5/4/2024 8:44,Fertilizantes,11139,"Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn)",21100,KILOGRAMOS,21100,"9600,5",Exportación,Chiquita Panama LLC,FERTICA SA,COSTA RICA,PANAMÁ,ADUANA DE LIMÓN,Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
1/4/2024 15:23,Fertilizantes,3259,YaraLiva Nitrabor,9000,KILOGRAMOS,9000,5984,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
1/4/2024 15:23,Fertilizantes,3424,YARAMILA COMPLEX,5400,KILOGRAMOS,5400,"5397,6",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
1/4/2024 15:23,Fertilizantes,3235,YaraMila Hydran,5400,KILOGRAMOS,5400,4230,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
1/4/2024 15:23,Fertilizantes,2863,"YARA LIVA CALCINIT/Yaratera Calcinit15,5-0-0-26,5",3750,KILOGRAMOS,3750,2898,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
1/4/2024 15:23,Fertilizantes,178,Yara Vita Zintrac 1 L,"173,4",LITROS,"173,4",1183,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
1/4/2024 15:23,Fertilizantes,128,Yaravita Bortrac 1 L,"54,12",LITROS,"54,12",358,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Nitrógeno Total expresado (N) /
18/4/2024 11:22,Fertilizantes,8066,Colonofertil Sulfato de Amonio,24750,KILOGRAMOS,24750,6985,Exportación,"EL COLONO AGROPECUARIO, S.A (NICARAGUA)",El Colono Agropecuario S.A,CHINA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Nitrógeno Total expresado (N) /
18/4/2024 11:38,Fertilizantes,8066,Colonofertil Sulfato de Amonio,24750,KILOGRAMOS,24750,6985,Exportación,"EL COLONO AGROPECUARIO, S.A (NICARAGUA)",El Colono Agropecuario S.A,CHINA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Nitrógeno Total expresado (N) /
18/4/2024 11:24,Fertilizantes,8142,COLONOFERTIL KCl 0-0-60,24750,KILOGRAMOS,24750,12925,Exportación,"EL COLONO AGROPECUARIO, S.A (NICARAGUA)",El Colono Agropecuario S.A,BELARÚS (BIELORRUSIA),NICARAGUA,ADUANA DE PEÑAS BLANCAS,Potasio expresado (K2O) /
18/4/2024 11:51,Fertilizantes,8142,COLONOFERTIL KCl 0-0-60,24750,KILOGRAMOS,24750,12925,Exportación,"EL COLONO AGROPECUARIO, S.A (NICARAGUA)",El Colono Agropecuario S.A,BELARÚS (BIELORRUSIA),NICARAGUA,ADUANA DE PEÑAS BLANCAS,Potasio expresado (K2O) /
18/4/2024 11:23,Fertilizantes,9988,Colonofertil Urea,24750,KILOGRAMOS,24750,12100,Exportación,"EL COLONO AGROPECUARIO, S.A (NICARAGUA)",El Colono Agropecuario S.A,RUSIA (FEDERACIÓN RUSA),NICARAGUA,ADUANA DE PEÑAS BLANCAS,Nitrógeno Total expresado (N) /
18/4/2024 14:32,Fertilizantes,7712,"COLONOFERTIL MAGAMON 21-0-0-7,5(MgO)-11(CaO)",29250,KILOGRAMOS,29250,13000,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
19/4/2024 13:09,Fertilizantes,8079,Colonofertil 8-40-12,29250,KILOGRAMOS,29250,19500,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
19/4/2024 13:20,Fertilizantes,8079,Colonofertil 8-40-12,29250,KILOGRAMOS,29250,19500,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
24/4/2024 8:37,Fertilizantes,8079,Colonofertil 8-40-12,29250,KILOGRAMOS,29250,18850,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
24/4/2024 8:38,Fertilizantes,8079,Colonofertil 8-40-12,29250,KILOGRAMOS,29250,18850,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
24/4/2024 8:38,Fertilizantes,8079,Colonofertil 8-40-12,29250,KILOGRAMOS,29250,18850,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
24/4/2024 8:39,Fertilizantes,7537,COLONOFERTIL DAP 18-46-0,11250,KILOGRAMOS,11250,8750,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,RUSIA (FEDERACIÓN RUSA),PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) /
24/4/2024 8:39,Fertilizantes,7576,COLONOFERTIL 12-24-12,18000,KILOGRAMOS,18000,10800,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
24/4/2024 8:42,Fertilizantes,6838,COLONOFERTIL 18-5-15 SILICATADA,11250,KILOGRAMOS,11250,5250,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Silicio expresado (SiO2) / Zinc expresado (Zn) / Inertes /
24/4/2024 8:42,Fertilizantes,8142,COLONOFERTIL KCl 0-0-60,18000,KILOGRAMOS,18000,10000,Exportación,El Colono Agropecuario S.A. ( Panama),El Colono Agropecuario S.A,BELARÚS (BIELORRUSIA),PANAMÁ,ADUANA DE PASO CANOAS,Potasio expresado (K2O) /
4/4/2024 14:32,Fertilizantes,7267,SUR FLOW CALCIO,"3,5",KILOGRAMOS,"3,5",1,Exportación,GRUPO DISAN ECUADOR,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Carbonato de Calcio expresado (CaCO3) /
4/4/2024 14:32,Fertilizantes,9584,SUR FLOW MULTIFOX,"3,5",KILOGRAMOS,"3,5",1,Exportación,GRUPO DISAN ECUADOR,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Roca Fosforica /
4/4/2024 14:57,Fertilizantes,9583,SUR FLOW AZUFRE,"3,5",KILOGRAMOS,"3,5",1,Exportación,GRUPO DISAN ECUADOR,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Sulfato de Calcio /
11/4/2024 15:17,Fertilizantes,7267,SUR FLOW CALCIO,4,KILOGRAMOS,4,1,Exportación,Grupo Disan Ecuador S.A.,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Carbonato de Calcio expresado (CaCO3) /
11/4/2024 15:17,Fertilizantes,9584,Sur Flow Multifox,4,KILOGRAMOS,4,1,Exportación,Grupo Disan Ecuador S.A.,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Roca Fosforica /
11/4/2024 15:17,Fertilizantes,9583,Sur Flow Azufre,4,KILOGRAMOS,4,1,Exportación,Grupo Disan Ecuador S.A.,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,ECUADOR,ADUANA SANTAMARÍA,Sulfato de Calcio /
23/4/2024 11:19,Fertilizantes,7457,Surkal,219,LITROS,219,"360,4",Exportación,DISTRIBUIDORA GSQ PANAMA S.A,SUR QUIMICA SOCIEDAD ANONIMA,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
16/4/2024 8:08,Fertilizantes,8369,Fertivital,25020,KILOGRAMOS,25020,"13316,2",Exportación,FERTICA SAS,FERTICA SA,COSTA RICA,REPÚBLICA DOMINICANA,ADUANA DE LIMÓN,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
16/4/2024 9:42,Fertilizantes,8369,Fertivital,25020,KILOGRAMOS,25020,"13316,2",Exportación,FERTICA SAS,FERTICA SA,COSTA RICA,REPÚBLICA DOMINICANA,ADUANA DE LIMÓN,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
16/4/2024 9:44,Fertilizantes,8369,Fertivital,25020,KILOGRAMOS,25020,"13316,2",Exportación,FERTICA SAS,FERTICA SA,COSTA RICA,REPÚBLICA DOMINICANA,ADUANA DE LIMÓN,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
16/4/2024 9:49,Fertilizantes,8369,Fertivital,25020,KILOGRAMOS,25020,"13316,2",Exportación,FERTICA SAS,FERTICA SA,COSTA RICA,REPÚBLICA DOMINICANA,ADUANA DE LIMÓN,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
16/4/2024 9:52,Fertilizantes,8058,"FERTICOMPLEX 15-1,5-25-3,5-0,25(B) -2,5(S)-0,5(Zn)",25020,KILOGRAMOS,25020,"13399,6",Exportación,FERTICA SAS,FERTICA SA,COSTA RICA,REPÚBLICA DOMINICANA,ADUANA DE LIMÓN,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
